"","lat","lon","crime","cluster"
"10559",43.0701993731141,-87.9096382053061,"AssaultOffense","1"
"10560",43.122235788407,-88.014085820959,"AssaultOffense","1"
"10561",43.0869633,-87.9230989,"AssaultOffense","1"
"10562",43.1260154,-88.0134193,"AssaultOffense","1"
"10563",43.0679991383495,-87.9688022595902,"AssaultOffense","1"
"10564",43.0070621,-87.9319309,"AssaultOffense","4"
"10565",43.1015585,-87.9735139,"AssaultOffense","1"
"10566",43.1033588370718,-87.946158167518,"AssaultOffense","1"
"10567",43.1270112356989,-87.9560096711737,"AssaultOffense","1"
"10568",43.0693108677711,-87.9573007108333,"AssaultOffense","1"
"10569",43.1304323351726,-87.952438400951,"AssaultOffense","1"
"10570",43.075952,-87.9622885,"AssaultOffense","1"
"10571",43.1254625572976,-87.9661109887399,"AssaultOffense","1"
"10572",43.0123786578792,-87.9269420685454,"AssaultOffense","4"
"10573",43.0483929861379,-87.9203354242424,"AssaultOffense","3"
"10574",43.0058033783202,-87.9355289321319,"AssaultOffense","4"
"10575",43.0492029756247,-87.9748297866833,"AssaultOffense","1"
"10576",43.0804545753476,-87.9260118199424,"AssaultOffense","1"
"10577",43.0688970452726,-87.9367340244895,"AssaultOffense","1"
"10578",43.0527158369174,-87.9504580968579,"AssaultOffense","2"
"10579",43.017125281781,-87.9370053742994,"AssaultOffense","4"
"10580",42.99922419447,-87.9360640560618,"AssaultOffense","4"
"10581",43.084384,-87.9378991,"AssaultOffense","1"
"10582",43.0754401025667,-87.9224356683637,"AssaultOffense","1"
"10583",43.1663917,-88.0463451,"AssaultOffense","1"
"10584",43.0610829649805,-87.9339860436918,"AssaultOffense","1"
"10585",43.0179526,-87.931646,"AssaultOffense","4"
"10586",43.0938556,-87.9666569,"AssaultOffense","1"
"10587",43.0948264,-87.9491509,"AssaultOffense","1"
"10588",43.0633399,-87.9447083,"AssaultOffense","1"
"10589",43.0228469,-87.9405419,"AssaultOffense","4"
"10590",43.1574564,-88.0038356,"AssaultOffense","1"
"10591",43.0403739763357,-87.9520704301065,"AssaultOffense","2"
"10592",43.1036424060886,-87.9594605812929,"AssaultOffense","1"
"10593",43.1310128,-87.9644539,"AssaultOffense","1"
"10594",43.0437399,-87.9279885,"AssaultOffense","1"
"10595",43.1631673476841,-88.0316892179575,"AssaultOffense","1"
"10596",43.1258942,-88.0078465,"AssaultOffense","1"
"10597",43.0568382588315,-87.9451757775088,"AssaultOffense","1"
"10598",43.1500213,-88.0033813,"AssaultOffense","1"
"10599",43.1194150780989,-87.9861327277305,"AssaultOffense","1"
"10600",43.1109652,-87.9834812,"AssaultOffense","1"
"10601",43.0907897,-87.944368,"AssaultOffense","1"
"10602",43.0977573,-87.9489499,"AssaultOffense","1"
"10603",43.0006713371027,-87.9201312168113,"AssaultOffense","4"
"10604",43.0602363,-87.9655264,"AssaultOffense","1"
"10605",43.0451091423805,-87.9506846286647,"AssaultOffense","2"
"10606",43.1180108,-87.9654278,"AssaultOffense","1"
"10607",42.9844690228517,-87.9265364142133,"AssaultOffense","4"
"10608",42.9997018770693,-87.9284459378984,"AssaultOffense","4"
"10609",42.9768176,-88.0298226,"AssaultOffense","1"
"10610",43.0070621,-87.9319309,"AssaultOffense","4"
"10611",43.0223634680699,-87.9464151103279,"AssaultOffense","4"
"10612",43.047013941,-87.9019794678565,"AssaultOffense","3"
"10613",43.0510847,-87.9341981,"AssaultOffense","1"
"10614",43.0603776,-87.9715435,"AssaultOffense","1"
"10615",43.0604505,-87.8875996,"AssaultOffense","1"
"10616",43.0707459,-87.9216452,"AssaultOffense","1"
"10617",43.122030556513,-87.9960903774549,"AssaultOffense","1"
"10618",43.1564655975463,-88.0065522004273,"AssaultOffense","1"
"10619",43.078074,-87.9060003,"AssaultOffense","1"
"10620",43.0849727,-87.9628715,"AssaultOffense","1"
"10621",42.9667236497699,-87.9867562579107,"AssaultOffense","1"
"10622",43.1109103,-88.0562207,"AssaultOffense","1"
"10623",43.1258441,-87.9868439,"AssaultOffense","1"
"10624",43.0102740142243,-87.9577822142843,"AssaultOffense","4"
"10625",43.0801997,-87.9282225,"AssaultOffense","1"
"10626",43.1199806,-88.0043856,"AssaultOffense","1"
"10627",43.0131957174797,-87.9185984071054,"AssaultOffense","4"
"10628",43.0896294839255,-87.9430037595788,"AssaultOffense","1"
"10629",43.0897481296954,-87.9612129248787,"AssaultOffense","1"
"10630",43.0978041093782,-88.0275377118684,"AssaultOffense","1"
"10631",43.0643138,-87.9167579,"AssaultOffense","1"
"10632",43.0691267382399,-87.9573034059871,"AssaultOffense","1"
"10633",43.1111589304572,-88.0238777925589,"AssaultOffense","1"
"10634",43.0387900378104,-87.9477229301444,"AssaultOffense","2"
"10635",43.1015345,-87.9635841,"AssaultOffense","1"
"10636",43.1238190130121,-87.9464857170857,"AssaultOffense","1"
"10637",43.1054338946172,-88.0434950977144,"AssaultOffense","1"
"10638",43.0129822123973,-87.9356990380419,"AssaultOffense","4"
"10639",43.1840443,-88.0054112,"AssaultOffense","1"
"10640",43.1854014831777,-88.0142860784038,"AssaultOffense","1"
"10641",43.1171852,-87.9613318,"AssaultOffense","1"
"10642",43.1361588167035,-88.0355977840545,"AssaultOffense","1"
"10643",43.1077772,-87.9902128,"AssaultOffense","1"
"10644",43.0848699,-87.9461997,"AssaultOffense","1"
"10645",43.0611954738507,-87.9375020073606,"AssaultOffense","1"
"10646",43.1058449,-87.9574994,"AssaultOffense","1"
"10647",43.1438521,-87.9621782,"AssaultOffense","1"
"10648",43.0739604971544,-87.9422553345179,"AssaultOffense","1"
"10649",43.1129142,-88.0048448,"AssaultOffense","1"
"10650",43.0480933,-87.9393617,"AssaultOffense","2"
"10651",43.009101770758,-87.9464106328009,"AssaultOffense","4"
"10652",43.1048983687315,-88.0137220265853,"AssaultOffense","1"
"10653",43.1204597,-87.9931957,"AssaultOffense","1"
"10654",43.0595384,-87.9173623,"AssaultOffense","1"
"10655",43.0633549,-87.9625842,"AssaultOffense","1"
"10656",43.0791765,-87.9388622,"AssaultOffense","1"
"10657",43.0755388241884,-87.9318752338006,"AssaultOffense","1"
"10658",43.0504240748188,-87.8977604229977,"AssaultOffense","3"
"10659",43.0643138,-87.9167579,"AssaultOffense","1"
"10660",43.005651490155,-87.9309988236744,"AssaultOffense","4"
"10661",43.0387652731397,-87.9160935899133,"AssaultOffense","3"
"10662",43.0595384,-87.9173623,"AssaultOffense","1"
"10663",43.0813448,-87.8966344,"AssaultOffense","1"
"10664",43.128122543256,-87.9863353892365,"AssaultOffense","1"
"10665",43.1257179197933,-88.0347802113052,"AssaultOffense","1"
"10666",43.0825980377045,-87.9206527812449,"AssaultOffense","1"
"10667",42.9830262,-88.014142,"AssaultOffense","1"
"10668",43.0824863,-87.996685,"AssaultOffense","1"
"10669",43.1806159403796,-88.0317422136216,"AssaultOffense","1"
"10670",43.0838148,-87.9624815,"AssaultOffense","1"
"10671",42.959433215761,-87.9420073655751,"AssaultOffense","1"
"10672",43.1850371834545,-88.0174657612759,"AssaultOffense","1"
"10673",43.0506678066058,-87.937832200888,"AssaultOffense","1"
"10674",43.1011723,-87.9703244,"AssaultOffense","1"
"10675",43.1711305557265,-88.0407287418611,"AssaultOffense","1"
"10676",43.021426,-87.9557606,"AssaultOffense","4"
"10677",43.0423123435549,-87.9272540123515,"AssaultOffense","1"
"10678",43.0377483,-87.9519688,"AssaultOffense","2"
"10679",43.0702874234579,-87.9252964508407,"AssaultOffense","1"
"10680",43.0200438398116,-87.9324786641195,"AssaultOffense","4"
"10681",43.0387870143847,-87.946530106451,"AssaultOffense","2"
"10682",43.0524783731619,-87.9212112744597,"AssaultOffense","3"
"10683",43.0778580906518,-87.927398,"AssaultOffense","1"
"10684",43.1209173,-87.9992221,"AssaultOffense","1"
"10685",43.1347349,-87.9935563,"AssaultOffense","1"
"10686",43.0214288809972,-87.9590555412709,"AssaultOffense","4"
"10687",43.016671886341,-87.9212072764249,"AssaultOffense","4"
"10688",43.0735500138341,-87.9761003582339,"AssaultOffense","1"
"10689",43.0632778,-87.9030968,"AssaultOffense","1"
"10690",43.1246185411073,-87.9574755008553,"AssaultOffense","1"
"10691",43.0810146,-87.9425481,"AssaultOffense","1"
"10692",43.1210314,-87.9890312,"AssaultOffense","1"
"10693",43.0755485,-88.0144491,"AssaultOffense","1"
"10694",43.1013846099493,-87.946837661876,"AssaultOffense","1"
"10695",43.1619194762483,-87.9892819982096,"AssaultOffense","1"
"10696",43.0032079042823,-87.9517752825907,"AssaultOffense","4"
"10697",42.9551138,-87.9436664,"AssaultOffense","1"
"10698",43.0090478744121,-87.9368000146142,"AssaultOffense","4"
"10699",42.9809259845173,-88.0080516857143,"AssaultOffense","1"
"10700",43.1071237,-87.9668641,"AssaultOffense","1"
"10701",43.1116688,-87.9576075,"AssaultOffense","1"
"10702",43.0171300146724,-87.9254746313131,"AssaultOffense","4"
"10703",43.101345,-88.0119905,"AssaultOffense","1"
"10704",43.1097856,-88.041522,"AssaultOffense","1"
"10705",43.0700005,-87.9242648,"AssaultOffense","1"
"10706",43.1424766455521,-87.9586413020408,"AssaultOffense","1"
"10707",43.0274562284864,-88.0222212464521,"AssaultOffense","1"
"10708",43.0326327786712,-87.9576509872954,"AssaultOffense","2"
"10709",43.0408772575758,-87.9463840138621,"AssaultOffense","2"
"10710",43.064928599606,-87.9325024512446,"AssaultOffense","1"
"10711",43.0855036,-87.8951009,"AssaultOffense","1"
"10712",43.0851689316821,-87.9397180501208,"AssaultOffense","1"
"10713",43.0563093,-87.9287623,"AssaultOffense","1"
"10714",43.1176698727361,-87.9513260253465,"AssaultOffense","1"
"10715",43.1266937204624,-87.9640602156815,"AssaultOffense","1"
"10716",43.1216957713146,-88.0165834511426,"AssaultOffense","1"
"10717",43.1341611645778,-88.0232857942218,"AssaultOffense","1"
"10718",43.070529705297,-87.9331207282188,"AssaultOffense","1"
"10719",42.9716639,-88.0054535,"AssaultOffense","1"
"10720",43.1094689,-87.9759552,"AssaultOffense","1"
"10721",43.0900089348107,-88.0072444062142,"AssaultOffense","1"
"10722",43.01918799931,-87.9408711948365,"AssaultOffense","4"
"10723",43.0642674243014,-87.9676128528089,"AssaultOffense","1"
"10724",43.045629518796,-87.968044547622,"AssaultOffense","1"
"10725",43.0385518,-87.8996712,"AssaultOffense","3"
"10726",43.0986331,-87.9471564,"AssaultOffense","1"
"10727",43.0352939853276,-87.9861447575758,"AssaultOffense","1"
"10728",43.0900189881765,-88.0032393257687,"AssaultOffense","1"
"10729",43.1481834,-87.9720492,"AssaultOffense","1"
"10730",43.1820439115915,-88.0043571627361,"AssaultOffense","1"
"10731",43.0709926,-87.9720225,"AssaultOffense","1"
"10732",43.1073082,-87.9957796,"AssaultOffense","1"
"10733",43.1211071841742,-87.9885268467628,"AssaultOffense","1"
"10734",43.1324292951318,-88.0074869331666,"AssaultOffense","1"
"10735",43.071826545278,-87.8902498749217,"AssaultOffense","1"
"10736",42.9605551376754,-87.9387935653419,"AssaultOffense","1"
"10737",43.0976326,-87.9508294,"AssaultOffense","1"
"10738",43.1183646,-87.955404,"AssaultOffense","1"
"10739",42.9312645,-87.9120363,"AssaultOffense","1"
"10740",43.0633399,-87.9447083,"AssaultOffense","1"
"10741",43.0112193455885,-87.9455449022883,"AssaultOffense","4"
"10742",43.031348986544,-87.9356361853365,"AssaultOffense","1"
"10743",43.0027847,-87.9576263,"AssaultOffense","4"
"10744",43.058003,-87.9483969,"AssaultOffense","1"
"10745",43.0651689702107,-87.9314379140595,"AssaultOffense","1"
"10746",43.0027612259967,-87.9275839086537,"AssaultOffense","4"
"10747",43.0630408,-87.9715951,"AssaultOffense","1"
"10748",43.1209190647652,-88.0296247237745,"AssaultOffense","1"
"10749",43.1233957336836,-88.0234237362391,"AssaultOffense","1"
"10750",43.0630629,-87.9822494,"AssaultOffense","1"
"10751",43.0754453,-87.9651613,"AssaultOffense","1"
"10752",43.0696546299941,-87.932726093227,"AssaultOffense","1"
"10753",43.0918993,-87.970827,"AssaultOffense","1"
"10754",43.0596603,-87.9323303,"AssaultOffense","1"
"10755",43.1348704204812,-87.9821646128674,"AssaultOffense","1"
"10756",43.1158178,-87.9591235,"AssaultOffense","1"
"10757",43.031348986544,-87.9356361853365,"AssaultOffense","1"
"10758",43.075813,-87.9663663,"AssaultOffense","1"
"10759",43.1301292,-87.9569552,"AssaultOffense","1"
"10760",43.0108168250591,-87.9240758500385,"AssaultOffense","4"
"10761",43.0546355,-87.8920123,"AssaultOffense","3"
"10762",43.1315638757687,-88.0293932133172,"AssaultOffense","1"
"10763",43.0589991,-87.8852806,"AssaultOffense","1"
"10764",43.0401199800254,-87.9094192032663,"AssaultOffense","3"
"10765",43.1179843906139,-87.9636124706844,"AssaultOffense","1"
"10766",43.0933411,-88.0135016,"AssaultOffense","1"
"10767",43.1018356152389,-87.9778579314232,"AssaultOffense","1"
"10768",43.0583803207514,-87.9069077963064,"AssaultOffense","1"
"10769",43.1026873,-87.9577452,"AssaultOffense","1"
"10770",43.0527158369174,-87.9504580968579,"AssaultOffense","2"
"10771",43.0883829,-87.9675751,"AssaultOffense","1"
"10772",42.9905514564448,-87.9300189586299,"AssaultOffense","4"
"10773",43.0189133,-87.9460341,"AssaultOffense","4"
"10774",43.084595,-87.984726,"AssaultOffense","1"
"10775",43.0611194480375,-87.9339853699501,"AssaultOffense","1"
"10776",43.0213874,-87.9518037,"AssaultOffense","4"
"10777",43.1259519498511,-87.9560346336414,"AssaultOffense","1"
"10778",43.0755884613292,-87.9562177871048,"AssaultOffense","1"
"10779",43.0481781029302,-87.9636661363466,"AssaultOffense","2"
"10780",43.0481781029302,-87.9636661363466,"AssaultOffense","2"
"10781",43.0771169621925,-87.9561113922984,"AssaultOffense","1"
"10782",43.0388231294315,-87.9230258542047,"AssaultOffense","3"
"10783",43.1223149,-88.0038044,"AssaultOffense","1"
"10784",43.0988503,-87.9803453,"AssaultOffense","1"
"10785",42.9915107,-87.9204725,"AssaultOffense","4"
"10786",43.0892069621824,-88.0276230601821,"AssaultOffense","1"
"10787",43.0125189607683,-87.9412557079986,"AssaultOffense","4"
"10788",43.0836795,-87.924441,"AssaultOffense","1"
"10789",43.0797697,-87.948701,"AssaultOffense","1"
"10790",43.110278,-88.0053842,"AssaultOffense","1"
"10791",43.0639645,-87.9812361,"AssaultOffense","1"
"10792",43.1268465,-88.0491061,"AssaultOffense","1"
"10793",43.0355092073719,-87.9627095676001,"AssaultOffense","1"
"10794",43.0589584,-87.9614598,"AssaultOffense","1"
"10795",43.0584395745546,-87.9326108658174,"AssaultOffense","1"
"10796",43.0206028,-87.9333878,"AssaultOffense","4"
"10797",43.0891753091105,-87.9171052996166,"AssaultOffense","1"
"10798",43.0527158369174,-87.9504580968579,"AssaultOffense","2"
"10799",43.0705887829592,-87.9182937650165,"AssaultOffense","1"
"10800",42.9883127196462,-87.9755468639488,"AssaultOffense","1"
"10801",43.1563981266269,-88.0067353765515,"AssaultOffense","1"
"10802",42.999226214672,-87.9361868843446,"AssaultOffense","4"
"10803",43.1789299,-88.0251842,"AssaultOffense","1"
"10804",43.1108045,-88.0091093,"AssaultOffense","1"
"10805",43.1154768,-87.960839,"AssaultOffense","1"
"10806",43.0817931,-87.9688801,"AssaultOffense","1"
"10807",43.0728942,-87.948912,"AssaultOffense","1"
"10808",42.9782913,-87.9903841,"AssaultOffense","1"
"10809",43.0426321897249,-87.9595070519998,"AssaultOffense","2"
"10810",43.0960774,-87.9773279,"AssaultOffense","1"
"10811",43.1333459385398,-88.03168399999,"AssaultOffense","1"
"10812",43.1039408,-87.9508417,"AssaultOffense","1"
"10813",43.0477984,-87.9550016,"AssaultOffense","2"
"10814",43.0386748632386,-87.9328688906147,"AssaultOffense","1"
"10815",43.1173224799485,-87.9389694617453,"AssaultOffense","1"
"10816",43.0695939039962,-87.9343348683808,"AssaultOffense","1"
"10817",43.0855312,-87.9893303,"AssaultOffense","1"
"10818",43.0713011,-87.959412,"AssaultOffense","1"
"10819",43.0886265,-88.002552,"AssaultOffense","1"
"10820",43.0958865879501,-87.9412277963228,"AssaultOffense","1"
"10821",43.0689355,-87.9477018,"AssaultOffense","1"
"10822",43.0240846685567,-87.9467480701988,"AssaultOffense","1"
"10823",43.1861999385119,-88.0029086067551,"AssaultOffense","1"
"10824",43.1042327861543,-88.0185408679026,"AssaultOffense","1"
"10825",43.0629232,-87.96918,"AssaultOffense","1"
"10826",43.0682687,-87.9624669,"AssaultOffense","1"
"10827",43.0642828,-87.9355314,"AssaultOffense","1"
"10828",43.1189063,-87.9983012,"AssaultOffense","1"
"10829",42.9834949,-87.9291035,"AssaultOffense","4"
"10830",43.0887848685193,-87.9356511832632,"AssaultOffense","1"
"10831",43.0770282715177,-87.9484217967968,"AssaultOffense","1"
"10832",43.084792546046,-87.9620944967872,"AssaultOffense","1"
"10833",43.0942452857888,-87.9468053376053,"AssaultOffense","1"
"10834",43.0520084703433,-87.9551845138031,"AssaultOffense","1"
"10835",43.0520084703433,-87.9551845138031,"AssaultOffense","1"
"10836",43.0675320653909,-87.9228144475611,"AssaultOffense","1"
"10837",43.0597218,-87.9524078,"AssaultOffense","1"
"10838",43.0691301,-87.9122289,"AssaultOffense","1"
"10839",43.0740958382839,-88.0074828637874,"AssaultOffense","1"
"10840",43.0137729298558,-87.9382393718797,"AssaultOffense","4"
"10841",43.0192057,-87.9573703,"AssaultOffense","4"
"10842",43.0660762,-87.9681976,"AssaultOffense","1"
"10843",43.124826,-87.9527823,"AssaultOffense","1"
"10844",43.058958,-87.9626497,"AssaultOffense","1"
"10845",42.9940226422986,-87.9109494226293,"AssaultOffense","1"
"10846",43.0815822343081,-87.9265066990305,"AssaultOffense","1"
"10847",43.0616019,-87.97948,"AssaultOffense","1"
"10848",43.0995823,-88.0092763,"AssaultOffense","1"
"10849",43.0124769022301,-87.9383383186006,"AssaultOffense","4"
"10850",43.0081769,-87.9305244,"AssaultOffense","4"
"10851",43.0993161,-87.9928655,"AssaultOffense","1"
"10852",43.0896978065163,-88.0206628607969,"AssaultOffense","1"
"10853",43.0458061966855,-87.9117298030994,"AssaultOffense","3"
"10854",43.171684669289,-88.0070930435756,"AssaultOffense","1"
"10855",42.9987541825643,-87.9237926319337,"AssaultOffense","4"
"10856",43.1203664,-88.001871,"AssaultOffense","1"
"10857",43.0641658503148,-87.9015263123277,"AssaultOffense","1"
"10858",43.1746158049723,-87.997665513297,"AssaultOffense","1"
"10859",42.981941912249,-87.9457425801187,"AssaultOffense","1"
"10860",43.1195484104009,-88.0364873012546,"AssaultOffense","1"
"10861",43.0109368005036,-87.9352956424893,"AssaultOffense","4"
"10862",43.0605301132085,-87.968915179391,"AssaultOffense","1"
"10863",43.0605301132085,-87.968915179391,"AssaultOffense","1"
"10864",43.1728104780744,-88.009549320976,"AssaultOffense","1"
"10865",43.0384742,-87.9730836,"AssaultOffense","1"
"10866",43.1776885577683,-88.0243906392153,"AssaultOffense","1"
"10867",43.1838801,-88.0148678,"AssaultOffense","1"
"10868",43.0610913,-87.924402,"AssaultOffense","1"
"10869",43.0960554180269,-87.9686233693184,"AssaultOffense","1"
"10870",43.1854014831777,-88.0142860784038,"AssaultOffense","1"
"10871",43.0182741627222,-87.9254971656548,"AssaultOffense","4"
"10872",43.0696343,-87.9740184,"AssaultOffense","1"
"10873",43.0603134,-87.9373011,"AssaultOffense","1"
"10874",43.0740343578744,-87.9422532472966,"AssaultOffense","1"
"10875",43.1026873,-87.9577452,"AssaultOffense","1"
"10876",43.015113995176,-87.9395953187802,"AssaultOffense","4"
"10877",43.0228469,-87.9405419,"AssaultOffense","4"
"10878",43.0987339,-87.9508122,"AssaultOffense","1"
"10879",43.0617189,-87.9361046,"AssaultOffense","1"
"10880",43.1114031,-88.0553265,"AssaultOffense","1"
"10881",43.1014454,-87.9753343,"AssaultOffense","1"
"10882",43.0640684798392,-87.9242787170519,"AssaultOffense","1"
"10883",43.0692898734333,-87.9144673226899,"AssaultOffense","1"
"10884",43.0177747859081,-87.9252629854109,"AssaultOffense","4"
"10885",43.1210973485223,-88.0369658704872,"AssaultOffense","1"
"10886",43.1322501271586,-88.0073700883351,"AssaultOffense","1"
"10887",43.1004206,-87.9934673,"AssaultOffense","1"
"10888",43.0720724,-87.9727238,"AssaultOffense","1"
"10889",43.0609424,-87.9837276,"AssaultOffense","1"
"10890",42.9873386365399,-87.8816389045356,"AssaultOffense","1"
"10891",43.08953,-87.965622,"AssaultOffense","1"
"10892",43.1064459,-87.9748727,"AssaultOffense","1"
"10893",42.9979637325239,-87.968592664756,"AssaultOffense","1"
"10894",43.1635304,-88.012385,"AssaultOffense","1"
"10895",43.1235710044753,-88.0233740194622,"AssaultOffense","1"
"10896",43.179310140674,-88.0315404378847,"AssaultOffense","1"
"10897",43.1732264021836,-88.0404537812909,"AssaultOffense","1"
"10898",43.1618880841644,-87.989280827623,"AssaultOffense","1"
"10899",43.053462316306,-87.9338099416629,"AssaultOffense","1"
"10900",43.1446516,-87.9894078,"AssaultOffense","1"
"10901",43.0381645876227,-87.9202896802275,"AssaultOffense","3"
"10902",43.0836796423943,-87.9907992054057,"AssaultOffense","1"
"10903",42.9909361,-87.9786387,"AssaultOffense","1"
"10904",43.0130135075649,-87.9255840184069,"AssaultOffense","4"
"10905",43.0746425201614,-87.908471668967,"AssaultOffense","1"
"10906",43.0836270006139,-87.9346518600294,"AssaultOffense","1"
"10907",43.0752822,-88.0286397,"AssaultOffense","1"
"10908",42.9563923819576,-87.9305965735039,"AssaultOffense","1"
"10909",42.9958563,-87.9247258,"AssaultOffense","4"
"10910",42.9609757223314,-87.9388042589124,"AssaultOffense","1"
"10911",43.0038023874864,-87.9170367674761,"AssaultOffense","4"
"10912",43.0089378557386,-87.9527453039933,"AssaultOffense","4"
"10913",43.0724098,-87.8906966,"AssaultOffense","1"
"10914",43.052129,-87.9082919,"AssaultOffense","3"
"10915",43.1236893,-88.016173,"AssaultOffense","1"
"10916",43.0707067,-87.922354,"AssaultOffense","1"
"10917",43.0372595558807,-87.9089988102152,"AssaultOffense","3"
"10918",43.1772866,-88.0447975,"AssaultOffense","1"
"10919",43.0648429,-87.9378842,"AssaultOffense","1"
"10920",43.1086826223851,-88.0253916147218,"AssaultOffense","1"
"10921",43.0868742,-88.0045114,"AssaultOffense","1"
"10922",43.0139143,-87.9484811,"AssaultOffense","4"
"10923",43.077646889431,-87.9213666847363,"AssaultOffense","1"
"10924",43.077646889431,-87.9213666847363,"AssaultOffense","1"
"10925",42.9631107,-87.9044213,"AssaultOffense","1"
"10926",43.146810766193,-87.9561783013992,"AssaultOffense","1"
"10927",43.0676502,-87.9611588,"AssaultOffense","1"
"10928",43.0081610454293,-87.9255742087242,"AssaultOffense","4"
"10929",43.0097817662344,-87.9176338321604,"AssaultOffense","4"
"10930",43.0217683,-87.9419594,"AssaultOffense","4"
"10931",43.0603614,-87.9569185,"AssaultOffense","1"
"10932",43.0876522,-87.9962043,"AssaultOffense","1"
"10933",43.0125161295368,-87.9410602734009,"AssaultOffense","4"
"10934",43.0963072,-87.9278882,"AssaultOffense","1"
"10935",43.0603274,-87.9421628,"AssaultOffense","1"
"10936",43.077634,-87.9623741,"AssaultOffense","1"
"10937",43.1192175353839,-87.9538898957773,"AssaultOffense","1"
"10938",43.0915316422477,-87.9468738608013,"AssaultOffense","1"
"10939",43.1063391,-87.9425076,"AssaultOffense","1"
"10940",43.0195528,-87.9596973,"AssaultOffense","4"
"10941",43.1236957404403,-87.9896335411507,"AssaultOffense","1"
"10942",43.0855036,-87.8951009,"AssaultOffense","1"
"10943",43.1677427,-88.0270383,"AssaultOffense","1"
"10944",43.0657059,-87.9571946,"AssaultOffense","1"
"10945",42.9874437971562,-87.992719433298,"AssaultOffense","1"
"10946",43.0680530943561,-87.9765954099923,"AssaultOffense","1"
"10947",43.1359044,-87.9617426,"AssaultOffense","1"
"10948",43.0593813721005,-87.9540409514493,"AssaultOffense","1"
"10949",43.0633399,-87.9447083,"AssaultOffense","1"
"10950",43.0764342,-87.9683294,"AssaultOffense","1"
"10951",43.057731,-87.9553722,"AssaultOffense","1"
"10952",43.0781248,-87.9820295,"AssaultOffense","1"
"10953",43.0703618,-87.9589142,"AssaultOffense","1"
"10954",43.0798357,-87.9414119,"AssaultOffense","1"
"10955",43.1176159,-87.9547249,"AssaultOffense","1"
"10956",43.162046,-87.9782361,"AssaultOffense","1"
"10957",43.0703795797138,-87.9915861674365,"AssaultOffense","1"
"10958",43.1147405768118,-87.9931398508856,"AssaultOffense","1"
"10959",43.1194348425467,-88.000136695732,"AssaultOffense","1"
"10960",43.185930231263,-88.0029167174859,"AssaultOffense","1"
"10961",43.0617657,-87.968026,"AssaultOffense","1"
"10962",43.0671155940092,-87.9634648662409,"AssaultOffense","1"
"10963",43.0638274,-87.9186723,"AssaultOffense","1"
"10964",43.100473,-87.9647878,"AssaultOffense","1"
"10965",43.0918521,-87.9273585,"AssaultOffense","1"
"10966",43.0090441919523,-87.9200640187119,"AssaultOffense","4"
"10967",43.0795705969041,-87.9485587662104,"AssaultOffense","1"
"10968",43.0636855,-87.9679937,"AssaultOffense","1"
"10969",43.0648429,-87.9378842,"AssaultOffense","1"
"10970",43.1079839,-88.0249223,"AssaultOffense","1"
"10971",43.0149157228664,-87.9435691110131,"AssaultOffense","4"
"10972",43.1202591,-88.0278544,"AssaultOffense","1"
"10973",43.1696206287574,-88.0279399289389,"AssaultOffense","1"
"10974",43.055145,-87.9276171,"AssaultOffense","1"
"10975",43.0495845,-87.9784521,"AssaultOffense","1"
"10976",43.1065117395592,-87.9616089816107,"AssaultOffense","1"
"10977",43.1066309947027,-87.9616051521224,"AssaultOffense","1"
"10978",43.0735521,-87.9426114,"AssaultOffense","1"
"10979",43.066453,-87.9637117,"AssaultOffense","1"
"10980",43.1631673476841,-88.0316892179575,"AssaultOffense","1"
"10981",43.0350482,-87.952123,"AssaultOffense","2"
"10982",43.0193631,-87.9350941,"AssaultOffense","4"
"10983",43.0858199916277,-87.9653336534913,"AssaultOffense","1"
"10984",43.0782058,-87.9511646,"AssaultOffense","1"
"10985",42.9305224736322,-87.9442977906639,"AssaultOffense","1"
"10986",43.0851947543755,-87.9684332112679,"AssaultOffense","1"
"10987",43.1034522635968,-87.9590773014073,"AssaultOffense","1"
"10988",43.1301292,-87.9569552,"AssaultOffense","1"
"10989",43.0077334384761,-87.9283648506803,"AssaultOffense","4"
"10990",43.0392357,-87.983376,"AssaultOffense","1"
"10991",43.1821632113682,-88.0022761899596,"AssaultOffense","1"
"10992",43.110806,-88.0135718,"AssaultOffense","1"
"10993",43.0844716,-87.9399422,"AssaultOffense","1"
"10994",43.0844716,-87.9399422,"AssaultOffense","1"
"10995",43.0844716,-87.9399422,"AssaultOffense","1"
"10996",43.1195484104009,-88.0364873012546,"AssaultOffense","1"
"10997",43.0137729298558,-87.9382393718797,"AssaultOffense","4"
"10998",43.1266748731722,-87.9893488938868,"AssaultOffense","1"
"10999",43.0897038717867,-88.0202834292781,"AssaultOffense","1"
"11000",43.1088285677328,-88.0228138097598,"AssaultOffense","1"
"11001",43.0963643,-87.9477828,"AssaultOffense","1"
"11002",43.068435,-87.9745825,"AssaultOffense","1"
"11003",43.1118299877043,-87.9564495609521,"AssaultOffense","1"
"11004",43.0806962,-87.9474193,"AssaultOffense","1"
"11005",43.05019970706,-87.9606695317645,"AssaultOffense","1"
"11006",43.0029451040821,-87.9284754244935,"AssaultOffense","4"
"11007",42.9798477621029,-87.9828767639461,"AssaultOffense","1"
"11008",43.1039951,-87.9663187,"AssaultOffense","1"
"11009",43.0626802,-87.9488896,"AssaultOffense","1"
"11010",43.0899398211265,-87.9766672750547,"AssaultOffense","1"
